order_id,order_date,region,country,product_category,product_name,sales_channel,quantity,unit_price,total_sales,profit,customer_segment
ORD-001513,2022-12-25,East,China,Electronics,4K Monitor,Online,3,380.14,1140.42,363.34,Home Office
ORD-001514,2022-01-08,West,UK,Clothing,Running Shoes,Online,4,107.84,431.36,188.31,Corporate
ORD-001515,2023-07-01,North,Canada,Clothing,Men's Jacket,Online,5,93.87,469.35,218.34,Consumer
ORD-001516,2023-10-14,South,Argentina,Electronics,Laptop Pro,Online,1,1128.59,1128.59,199.4,Corporate
ORD-001517,2022-04-22,East,India,Grocery,Breakfast Cereal,Retail,11,5.81,63.91,14.62,Corporate
ORD-001518,2022-04-13,East,India,Furniture,Ergonomic Chair,Retail,1,252.67,252.67,74.11,Corporate
ORD-001519,2022-06-10,West,UK,Clothing,Women's Dress,Online,4,76.01,304.04,109.76,Home Office
ORD-001520,2022-02-01,East,Japan,Furniture,Bookshelf,Retail,2,131.36,262.72,80.25,Home Office
ORD-001521,2022-01-04,East,Japan,Electronics,Wireless Headphones,Online,4,148.81,595.24,179.3,Home Office
ORD-001522,2023-02-26,South,Brazil,Clothing,Women's Dress,Retail,4,80.64,322.56,158.18,Consumer
ORD-001523,2022-01-01,West,Germany,Furniture,Bookshelf,Online,3,126.32,378.96,103.01,Consumer
ORD-001524,2022-11-16,South,Brazil,Electronics,Laptop Pro,Online,1,1260.34,1260.34,263.69,Corporate
ORD-001525,2024-05-30,North,USA,Grocery,Breakfast Cereal,Online,12,6.11,73.32,21.62,Consumer
ORD-001526,2022-09-22,North,USA,Grocery,Organic Coffee Beans,Online,3,10.93,32.79,8.12,Corporate
ORD-001527,2023-06-27,South,Brazil,Grocery,Olive Oil Premium,Online,7,16.61,116.27,28.93,Consumer
ORD-001528,2023-07-18,West,France,Clothing,Women's Dress,Online,5,83.7,418.5,198.94,Corporate
ORD-001529,2024-01-24,South,Argentina,Clothing,Men's Jacket,Online,3,93.06,279.18,101.8,Home Office
ORD-001530,2022-09-26,South,Brazil,Grocery,Olive Oil Premium,Retail,7,19.07,133.49,36.9,Consumer
ORD-001531,2022-01-01,East,China,Furniture,Standing Desk,Online,1,525.36,525.36,148.37,Corporate
ORD-001532,2023-01-29,North,Canada,Grocery,Breakfast Cereal,Online,8,6.05,48.4,10.07,Corporate
ORD-001533,2022-11-14,South,Brazil,Electronics,Laptop Pro,Online,4,1220.73,4882.92,932.71,Home Office
ORD-001534,2022-02-02,South,Argentina,Furniture,Ergonomic Chair,Online,2,238.81,477.62,145.72,Home Office
ORD-001535,2022-01-03,North,USA,Grocery,Organic Coffee Beans,Retail,10,12.67,126.7,42.28,Home Office
ORD-001536,2023-05-20,East,Japan,Electronics,Laptop Pro,Online,2,1213.93,2427.86,514.37,Home Office
ORD-001537,2022-01-19,West,Germany,Electronics,Wireless Headphones,Online,4,147.85,591.4,244.01,Home Office
ORD-001538,2022-01-08,West,Germany,Clothing,Men's Jacket,Retail,5,84.04,420.2,178.8,Consumer
ORD-001539,2022-04-12,North,Canada,Grocery,Organic Coffee Beans,Retail,12,11.22,134.64,47.55,Consumer
ORD-001540,2022-01-02,West,Germany,Electronics,Wireless Headphones,Online,2,162.21,324.42,112.73,Home Office
ORD-001541,2023-08-20,East,China,Clothing,Men's Jacket,Online,3,87.65,262.95,116.83,Corporate
ORD-001542,2022-06-29,South,Argentina,Electronics,Laptop Pro,Online,1,1152.51,1152.51,263.92,Home Office
ORD-001543,2022-01-28,West,France,Grocery,Olive Oil Premium,Online,9,17.4,156.6,47.6,Corporate
ORD-001544,2022-03-09,West,France,Grocery,Organic Coffee Beans,Online,14,11.42,159.88,41.32,Home Office
ORD-001545,2022-01-03,West,UK,Furniture,Ergonomic Chair,Online,3,238.67,716.01,237.47,Home Office
ORD-001546,2022-02-19,South,Brazil,Grocery,Organic Coffee Beans,Retail,10,11.15,111.5,29.17,Consumer
ORD-001547,2023-06-05,West,Germany,Clothing,Running Shoes,Online,1,108.48,108.48,42.51,Consumer
ORD-001548,2022-02-21,South,Brazil,Furniture,Ergonomic Chair,Retail,7,265.05,1855.35,483.54,Consumer
ORD-001549,2022-06-06,South,Brazil,Electronics,Wireless Headphones,Online,2,144.19,288.38,95.63,Consumer
ORD-001550,2022-02-01,East,Japan,Clothing,Running Shoes,Online,2,106.61,213.22,69.3,Corporate
ORD-001551,2022-05-05,North,USA,Clothing,Women's Dress,Online,2,77.32,154.64,52.28,Consumer
ORD-001552,2022-05-18,North,USA,Furniture,Ergonomic Chair,Retail,4,243.19,972.76,299.26,Consumer
ORD-001553,2022-01-09,West,France,Grocery,Organic Coffee Beans,Online,9,11.24,101.16,32.56,Home Office
ORD-001554,2022-03-18,South,Brazil,Electronics,Smartphone X,Retail,2,786.97,1573.94,395.1,Consumer
ORD-001555,2022-04-01,West,UK,Clothing,Men's Jacket,Retail,9,98.1,882.9,383.41,Consumer
ORD-001556,2022-01-28,North,Canada,Electronics,4K Monitor,Retail,3,439.47,1318.41,409.93,Home Office
ORD-001557,2023-05-11,East,Japan,Furniture,Standing Desk,Retail,2,472.99,945.98,306.86,Home Office
ORD-001558,2022-01-05,South,Brazil,Clothing,Women's Dress,Retail,10,74.4,744.0,358.48,Consumer
ORD-001559,2022-05-28,East,Japan,Grocery,Breakfast Cereal,Retail,11,5.98,65.78,15.87,Home Office
ORD-001560,2024-06-05,East,India,Clothing,Running Shoes,Online,4,117.8,471.2,192.9,Corporate
ORD-001561,2022-01-24,East,Japan,Clothing,Running Shoes,Online,2,103.75,207.5,76.62,Corporate
ORD-001562,2022-08-30,East,China,Electronics,Smartphone X,Retail,7,855.84,5990.88,1518.35,Home Office
ORD-001563,2022-01-03,East,Japan,Electronics,Laptop Pro,Retail,10,1184.55,11845.5,2236.04,Corporate
ORD-001564,2022-01-13,East,China,Electronics,Smartphone X,Online,4,868.81,3475.24,964.57,Home Office
ORD-001565,2022-01-09,East,Japan,Furniture,Bookshelf,Online,4,113.56,454.24,122.22,Consumer
ORD-001566,2022-01-01,North,Canada,Furniture,Bookshelf,Retail,4,127.78,511.12,147.89,Corporate
ORD-001567,2022-07-12,East,China,Grocery,Olive Oil Premium,Online,9,18.51,166.59,41.83,Consumer
ORD-001568,2022-01-01,South,Brazil,Clothing,Running Shoes,Retail,10,111.1,1111.0,492.66,Consumer
ORD-001569,2023-02-10,North,USA,Clothing,Men's Jacket,Online,1,88.35,88.35,36.08,Consumer
ORD-001570,2022-12-22,North,Canada,Electronics,Smartphone X,Retail,9,787.14,7084.26,1854.68,Corporate
ORD-001571,2022-11-22,East,India,Furniture,Standing Desk,Retail,7,507.91,3555.37,1144.64,Home Office
ORD-001572,2022-02-23,North,USA,Electronics,Laptop Pro,Retail,5,1108.46,5542.3,1342.49,Corporate
ORD-001573,2022-12-10,East,China,Furniture,Ergonomic Chair,Online,5,272.09,1360.45,436.17,Corporate
ORD-001574,2022-01-21,East,India,Electronics,Smartphone X,Retail,6,809.13,4854.78,1322.96,Corporate
ORD-001575,2022-12-14,West,France,Grocery,Olive Oil Premium,Retail,8,17.97,143.76,37.76,Consumer
ORD-001576,2024-05-04,North,Canada,Furniture,Ergonomic Chair,Retail,8,250.08,2000.64,579.62,Consumer
ORD-001577,2022-02-07,South,Argentina,Clothing,Running Shoes,Online,2,114.85,229.7,94.43,Corporate
ORD-001578,2022-04-06,West,France,Electronics,4K Monitor,Online,3,438.46,1315.38,356.69,Consumer
ORD-001579,2022-08-07,East,India,Electronics,Laptop Pro,Retail,2,1307.41,2614.82,531.84,Home Office
ORD-001580,2022-05-16,South,Brazil,Clothing,Running Shoes,Online,1,120.14,120.14,39.54,Corporate
ORD-001581,2022-03-11,East,China,Clothing,Men's Jacket,Retail,5,90.37,451.85,184.34,Home Office
ORD-001582,2022-09-24,East,Japan,Grocery,Olive Oil Premium,Retail,3,18.07,54.21,13.01,Consumer
ORD-001583,2022-05-16,East,China,Grocery,Olive Oil Premium,Online,8,17.27,138.16,40.95,Consumer
ORD-001584,2022-07-08,North,Canada,Clothing,Running Shoes,Online,3,109.93,329.79,136.65,Consumer
ORD-001585,2022-06-20,West,Germany,Clothing,Women's Dress,Retail,8,77.94,623.52,300.58,Corporate
ORD-001586,2022-02-05,East,India,Electronics,Smartphone X,Online,4,871.45,3485.8,814.91,Corporate
ORD-001587,2022-02-15,West,Germany,Grocery,Olive Oil Premium,Online,11,17.87,196.57,59.02,Corporate
ORD-001588,2023-10-04,East,India,Clothing,Running Shoes,Retail,9,111.74,1005.66,356.72,Home Office
ORD-001589,2022-01-12,East,China,Electronics,Smartphone X,Online,2,864.9,1729.8,399.66,Corporate
ORD-001590,2023-01-10,East,China,Clothing,Running Shoes,Online,1,109.68,109.68,48.65,Consumer
ORD-001591,2022-02-11,West,Germany,Grocery,Breakfast Cereal,Online,3,5.88,17.64,4.66,Corporate
ORD-001592,2022-01-08,East,China,Grocery,Breakfast Cereal,Online,11,6.05,66.55,15.09,Home Office
ORD-001593,2022-01-27,North,USA,Furniture,Ergonomic Chair,Online,1,250.97,250.97,61.78,Corporate
ORD-001594,2022-01-06,West,UK,Furniture,Standing Desk,Retail,7,470.01,3290.07,972.37,Corporate
ORD-001595,2022-01-02,East,Japan,Grocery,Organic Coffee Beans,Retail,7,12.91,90.37,28.24,Home Office
ORD-001596,2022-12-31,West,UK,Electronics,Smartphone X,Online,1,795.11,795.11,211.79,Corporate
ORD-001597,2022-03-25,East,Japan,Electronics,Wireless Headphones,Online,1,149.12,149.12,50.88,Consumer
ORD-001598,2022-11-22,North,USA,Electronics,Wireless Headphones,Online,2,144.08,288.16,85.19,Corporate
ORD-001599,2022-12-16,East,India,Electronics,Smartphone X,Retail,3,872.35,2617.05,591.86,Corporate
ORD-001600,2022-01-08,North,USA,Electronics,Wireless Headphones,Retail,4,164.51,658.04,218.46,Home Office
ORD-001601,2022-07-04,West,France,Clothing,Running Shoes,Retail,2,119.13,238.26,83.77,Home Office
ORD-001602,2022-01-03,South,Brazil,Grocery,Breakfast Cereal,Online,14,5.59,78.26,16.34,Consumer
ORD-001603,2023-03-08,West,Germany,Furniture,Ergonomic Chair,Online,3,246.16,738.48,179.81,Corporate
ORD-001604,2022-01-13,East,China,Clothing,Men's Jacket,Online,3,91.38,274.14,97.18,Corporate
ORD-001605,2023-02-05,South,Brazil,Furniture,Ergonomic Chair,Retail,10,229.98,2299.8,765.99,Home Office
ORD-001606,2022-02-01,East,Japan,Electronics,Laptop Pro,Retail,1,1271.74,1271.74,315.89,Consumer
ORD-001607,2022-11-05,West,UK,Electronics,4K Monitor,Online,3,386.47,1159.41,281.28,Consumer
ORD-001608,2022-01-15,South,Argentina,Electronics,Wireless Headphones,Retail,5,145.2,726.0,288.35,Home Office
ORD-001609,2022-09-01,North,USA,Clothing,Men's Jacket,Retail,10,82.18,821.8,353.5,Consumer
ORD-001610,2022-03-04,South,Argentina,Grocery,Organic Coffee Beans,Retail,12,11.64,139.68,48.19,Home Office
ORD-001611,2022-09-07,East,India,Clothing,Men's Jacket,Online,3,85.13,255.39,82.08,Home Office
ORD-001612,2023-01-09,West,Germany,Grocery,Breakfast Cereal,Online,9,5.57,50.13,12.02,Consumer
ORD-001613,2022-02-03,North,Canada,Furniture,Bookshelf,Online,3,122.8,368.4,104.27,Home Office
ORD-001614,2022-01-01,South,Brazil,Clothing,Women's Dress,Retail,5,84.79,423.95,211.59,Home Office
ORD-001615,2022-01-11,North,Canada,Electronics,Wireless Headphones,Online,2,144.57,289.14,104.15,Home Office
ORD-001616,2022-01-05,West,UK,Electronics,4K Monitor,Online,5,375.83,1879.15,595.6,Consumer
ORD-001617,2022-03-06,West,Germany,Clothing,Running Shoes,Retail,5,106.62,533.1,209.85,Corporate
ORD-001618,2023-05-14,North,Canada,Grocery,Olive Oil Premium,Online,10,17.01,170.1,41.78,Consumer
ORD-001619,2022-01-01,South,Brazil,Grocery,Breakfast Cereal,Online,8,5.72,45.76,12.16,Consumer
ORD-001620,2022-01-08,South,Brazil,Grocery,Olive Oil Premium,Retail,11,18.69,205.59,62.01,Corporate
ORD-001621,2023-04-03,West,UK,Electronics,4K Monitor,Online,2,361.83,723.66,203.7,Consumer
ORD-001622,2022-01-04,South,Argentina,Grocery,Breakfast Cereal,Online,12,6.26,75.12,19.81,Corporate
ORD-001623,2022-09-04,North,USA,Clothing,Women's Dress,Retail,5,78.85,394.25,161.16,Consumer
ORD-001624,2022-04-24,North,USA,Grocery,Olive Oil Premium,Retail,9,16.39,147.51,39.97,Consumer
ORD-001625,2022-02-11,East,Japan,Grocery,Breakfast Cereal,Online,3,5.83,17.49,4.53,Consumer
ORD-001626,2023-09-04,East,India,Furniture,Ergonomic Chair,Online,5,245.67,1228.35,384.84,Corporate
ORD-001627,2022-01-13,East,India,Furniture,Ergonomic Chair,Online,1,238.19,238.19,67.26,Consumer
ORD-001628,2022-03-17,North,Canada,Clothing,Women's Dress,Online,2,84.44,168.88,63.46,Home Office
ORD-001629,2022-01-04,East,India,Electronics,Laptop Pro,Retail,3,1195.15,3585.45,818.13,Corporate
ORD-001630,2022-03-07,North,Canada,Grocery,Organic Coffee Beans,Online,7,11.48,80.36,28.13,Home Office
ORD-001631,2022-01-01,West,UK,Grocery,Olive Oil Premium,Online,3,18.7,56.1,17.68,Consumer
ORD-001632,2022-01-07,West,Germany,Electronics,Wireless Headphones,Retail,3,137.1,411.3,171.73,Corporate
ORD-001633,2023-12-27,West,UK,Clothing,Men's Jacket,Online,2,95.3,190.6,79.75,Home Office
ORD-001634,2022-10-04,East,China,Electronics,Smartphone X,Online,3,774.16,2322.48,683.88,Corporate
ORD-001635,2022-01-01,East,Japan,Furniture,Bookshelf,Online,1,108.81,108.81,27.2,Corporate
ORD-001636,2024-01-14,West,Germany,Clothing,Running Shoes,Online,5,115.59,577.95,194.48,Consumer
ORD-001637,2022-03-10,East,India,Electronics,Laptop Pro,Online,1,1270.27,1270.27,303.66,Consumer
ORD-001638,2022-08-28,North,Canada,Furniture,Ergonomic Chair,Retail,1,260.33,260.33,87.79,Corporate
ORD-001639,2022-01-23,East,Japan,Electronics,4K Monitor,Online,2,424.16,848.32,197.22,Consumer
ORD-001640,2022-12-11,South,Brazil,Clothing,Women's Dress,Retail,8,78.7,629.6,228.16,Home Office
ORD-001641,2022-11-10,East,Japan,Furniture,Standing Desk,Online,4,545.23,2180.92,761.79,Corporate
ORD-001642,2022-01-06,South,Brazil,Electronics,Smartphone X,Online,3,837.71,2513.13,552.81,Home Office
ORD-001643,2022-02-13,South,Brazil,Furniture,Standing Desk,Online,2,533.8,1067.6,279.76,Home Office
ORD-001644,2022-01-08,North,USA,Electronics,Smartphone X,Online,1,752.87,752.87,173.43,Consumer
ORD-001645,2022-02-03,North,USA,Electronics,4K Monitor,Online,5,434.24,2171.2,498.96,Consumer
ORD-001646,2022-01-14,South,Brazil,Grocery,Olive Oil Premium,Retail,13,17.97,233.61,76.09,Consumer
ORD-001647,2022-02-10,South,Brazil,Furniture,Bookshelf,Retail,10,109.77,1097.7,272.23,Home Office
ORD-001648,2022-02-19,East,Japan,Clothing,Women's Dress,Retail,10,84.8,848.0,377.94,Consumer
ORD-001649,2022-01-03,North,Canada,Furniture,Bookshelf,Online,3,116.99,350.97,93.2,Corporate
ORD-001650,2022-03-15,North,Canada,Grocery,Organic Coffee Beans,Online,13,11.37,147.81,50.92,Home Office
ORD-001651,2022-03-30,South,Brazil,Furniture,Ergonomic Chair,Online,2,258.47,516.94,157.38,Home Office
ORD-001652,2022-03-03,East,Japan,Furniture,Standing Desk,Retail,3,502.51,1507.53,466.79,Home Office
ORD-001653,2022-07-14,South,Brazil,Clothing,Men's Jacket,Online,4,90.07,360.28,132.5,Consumer
ORD-001654,2022-01-02,East,China,Furniture,Standing Desk,Online,1,533.31,533.31,165.22,Corporate
ORD-001655,2022-05-23,South,Brazil,Grocery,Organic Coffee Beans,Retail,9,11.53,103.77,31.18,Corporate
ORD-001656,2022-01-01,West,UK,Furniture,Bookshelf,Retail,7,117.72,824.04,182.57,Home Office
ORD-001657,2022-04-12,South,Argentina,Furniture,Ergonomic Chair,Online,4,269.04,1076.16,310.53,Consumer
ORD-001658,2023-06-04,South,Brazil,Clothing,Women's Dress,Retail,10,72.19,721.9,291.79,Consumer
ORD-001659,2022-06-06,South,Brazil,Furniture,Ergonomic Chair,Online,3,272.25,816.75,214.29,Home Office
ORD-001660,2022-07-24,West,France,Grocery,Organic Coffee Beans,Retail,9,12.15,109.35,27.99,Consumer
ORD-001661,2022-09-11,East,Japan,Electronics,Smartphone X,Online,4,817.66,3270.64,747.18,Consumer
ORD-001662,2024-02-07,East,China,Electronics,Smartphone X,Retail,1,787.37,787.37,226.87,Consumer
ORD-001663,2022-03-21,North,USA,Grocery,Olive Oil Premium,Retail,5,17.18,85.9,22.01,Home Office
ORD-001664,2022-02-22,South,Brazil,Furniture,Standing Desk,Online,4,496.28,1985.12,635.66,Corporate
ORD-001665,2022-01-10,North,USA,Electronics,Laptop Pro,Retail,3,1184.2,3552.6,631.27,Corporate
ORD-001666,2022-01-04,North,USA,Grocery,Organic Coffee Beans,Retail,11,12.89,141.79,50.95,Home Office
ORD-001667,2023-06-16,West,Germany,Furniture,Bookshelf,Retail,9,129.1,1161.9,285.26,Consumer
ORD-001668,2022-01-01,North,USA,Clothing,Women's Dress,Retail,3,83.57,250.71,105.37,Home Office
ORD-001669,2022-01-28,South,Brazil,Grocery,Breakfast Cereal,Online,7,6.15,43.05,12.02,Corporate
ORD-001670,2022-08-22,East,India,Electronics,Smartphone X,Online,2,812.8,1625.6,445.45,Consumer
ORD-001671,2022-03-30,South,Brazil,Grocery,Organic Coffee Beans,Retail,17,11.47,194.99,53.07,Corporate
ORD-001672,2022-11-12,East,India,Furniture,Standing Desk,Retail,1,509.89,509.89,194.69,Corporate
ORD-001673,2022-10-07,West,UK,Electronics,Laptop Pro,Retail,6,1092.04,6552.24,1256.3,Home Office
ORD-001674,2022-01-07,West,Germany,Grocery,Organic Coffee Beans,Online,7,13.02,91.14,29.53,Corporate
ORD-001675,2022-01-25,South,Brazil,Furniture,Standing Desk,Retail,6,544.72,3268.32,1052.44,Corporate
ORD-001676,2022-01-09,East,India,Clothing,Men's Jacket,Retail,8,91.61,732.88,275.86,Home Office
ORD-001677,2022-05-18,East,Japan,Grocery,Organic Coffee Beans,Retail,12,12.73,152.76,47.52,Home Office
ORD-001678,2023-08-09,South,Brazil,Electronics,Laptop Pro,Online,2,1135.57,2271.14,503.93,Consumer
ORD-001679,2024-04-14,East,India,Clothing,Running Shoes,Retail,7,116.02,812.14,290.7,Home Office
ORD-001680,2022-04-22,North,Canada,Furniture,Standing Desk,Online,4,457.42,1829.68,648.3,Consumer
ORD-001681,2022-01-01,West,France,Furniture,Standing Desk,Online,4,512.47,2049.88,749.04,Home Office
ORD-001682,2022-03-29,South,Argentina,Clothing,Men's Jacket,Online,2,94.66,189.32,82.44,Corporate
ORD-001683,2022-02-28,East,Japan,Grocery,Organic Coffee Beans,Retail,11,12.89,141.79,43.18,Consumer
ORD-001684,2022-01-03,North,USA,Electronics,Smartphone X,Retail,6,851.17,5107.02,1430.94,Home Office
ORD-001685,2022-08-04,East,India,Grocery,Olive Oil Premium,Online,12,17.83,213.96,63.31,Corporate
ORD-001686,2023-02-06,East,Japan,Grocery,Olive Oil Premium,Retail,8,19.09,152.72,47.32,Corporate
ORD-001687,2022-04-14,North,USA,Furniture,Ergonomic Chair,Online,4,227.97,911.88,243.68,Home Office
ORD-001688,2022-06-05,North,Canada,Furniture,Ergonomic Chair,Online,3,236.33,708.99,180.73,Home Office
ORD-001689,2023-08-05,East,Japan,Electronics,Wireless Headphones,Online,2,156.12,312.24,87.75,Consumer
ORD-001690,2022-03-15,North,USA,Grocery,Breakfast Cereal,Online,8,6.57,52.56,12.58,Corporate
ORD-001691,2022-06-02,North,Canada,Furniture,Ergonomic Chair,Online,1,248.24,248.24,68.64,Home Office
ORD-001692,2022-04-21,East,Japan,Furniture,Standing Desk,Retail,8,542.87,4342.96,1664.14,Home Office
ORD-001693,2022-03-02,South,Argentina,Electronics,Wireless Headphones,Online,2,146.31,292.62,86.31,Home Office
ORD-001694,2022-02-19,West,UK,Furniture,Ergonomic Chair,Online,3,264.05,792.15,240.91,Consumer
ORD-001695,2022-04-12,North,USA,Clothing,Running Shoes,Online,5,109.29,546.45,237.57,Corporate
ORD-001696,2022-05-16,South,Argentina,Electronics,Smartphone X,Retail,4,813.84,3255.36,723.06,Home Office
ORD-001697,2022-01-31,North,USA,Grocery,Organic Coffee Beans,Retail,16,11.44,183.04,57.97,Corporate
ORD-001698,2023-02-12,South,Brazil,Clothing,Men's Jacket,Online,2,91.42,182.84,70.58,Home Office
ORD-001699,2024-08-17,North,Canada,Grocery,Olive Oil Premium,Online,5,19.41,97.05,30.67,Consumer
ORD-001700,2022-01-19,South,Argentina,Electronics,Laptop Pro,Online,5,1270.84,6354.2,1133.75,Corporate
ORD-001701,2022-04-26,East,India,Furniture,Standing Desk,Online,5,463.28,2316.4,694.44,Corporate
ORD-001702,2022-03-15,West,UK,Grocery,Breakfast Cereal,Retail,15,6.07,91.05,20.9,Consumer
ORD-001703,2022-01-04,North,Canada,Electronics,Wireless Headphones,Retail,4,151.31,605.24,235.99,Home Office
ORD-001704,2022-01-04,South,Brazil,Furniture,Bookshelf,Online,3,131.22,393.66,89.3,Home Office
ORD-001705,2022-11-02,South,Brazil,Clothing,Men's Jacket,Online,3,97.36,292.08,119.03,Corporate
ORD-001706,2023-02-14,North,USA,Electronics,Laptop Pro,Retail,7,1143.74,8006.18,1549.2,Corporate
ORD-001707,2022-10-06,North,Canada,Grocery,Organic Coffee Beans,Online,5,12.71,63.55,17.11,Corporate
ORD-001708,2022-02-14,East,China,Grocery,Breakfast Cereal,Online,12,6.11,73.32,19.82,Corporate
ORD-001709,2022-02-18,North,USA,Clothing,Men's Jacket,Online,1,81.21,81.21,37.78,Consumer
ORD-001710,2022-03-15,West,UK,Clothing,Women's Dress,Online,1,75.92,75.92,35.09,Corporate
ORD-001711,2022-02-03,South,Brazil,Furniture,Standing Desk,Online,2,525.98,1051.96,362.83,Corporate
ORD-001712,2022-01-19,South,Brazil,Electronics,Wireless Headphones,Online,5,143.31,716.55,242.19,Consumer
ORD-001713,2022-01-19,North,Canada,Electronics,Wireless Headphones,Retail,5,154.33,771.65,216.6,Home Office
ORD-001714,2023-06-22,South,Brazil,Clothing,Women's Dress,Online,5,85.4,427.0,161.17,Home Office
ORD-001715,2023-08-19,South,Brazil,Grocery,Organic Coffee Beans,Online,13,12.67,164.71,54.24,Consumer
ORD-001716,2022-01-28,West,France,Grocery,Breakfast Cereal,Retail,15,6.11,91.65,24.18,Consumer
ORD-001717,2023-01-10,South,Brazil,Furniture,Ergonomic Chair,Online,4,272.27,1089.08,296.7,Consumer
ORD-001718,2022-03-03,South,Brazil,Furniture,Standing Desk,Online,1,538.84,538.84,143.93,Consumer
ORD-001719,2022-05-15,West,UK,Electronics,4K Monitor,Online,3,365.88,1097.64,291.17,Corporate
ORD-001720,2022-09-18,North,Canada,Furniture,Ergonomic Chair,Retail,7,232.93,1630.51,416.89,Home Office
ORD-001721,2022-01-06,West,Germany,Electronics,4K Monitor,Online,4,384.9,1539.6,464.55,Corporate
ORD-001722,2022-01-11,West,Germany,Furniture,Ergonomic Chair,Online,2,229.85,459.7,126.97,Consumer
ORD-001723,2022-01-06,North,Canada,Clothing,Men's Jacket,Retail,4,85.07,340.28,138.89,Corporate
ORD-001724,2022-02-28,South,Brazil,Grocery,Organic Coffee Beans,Online,5,12.34,61.7,20.09,Corporate
ORD-001725,2022-06-19,East,India,Grocery,Organic Coffee Beans,Retail,12,11.34,136.08,35.81,Corporate
ORD-001726,2022-08-31,East,India,Grocery,Organic Coffee Beans,Online,13,12.91,167.83,57.37,Consumer
ORD-001727,2022-03-30,South,Argentina,Clothing,Running Shoes,Retail,5,101.37,506.85,176.13,Corporate
ORD-001728,2022-05-25,North,USA,Grocery,Breakfast Cereal,Online,7,6.42,44.94,11.68,Corporate
ORD-001729,2023-07-22,East,Japan,Grocery,Breakfast Cereal,Retail,10,6.01,60.1,17.82,Consumer
ORD-001730,2022-04-15,South,Brazil,Clothing,Women's Dress,Online,5,73.66,368.3,155.71,Home Office
ORD-001731,2022-01-12,South,Argentina,Electronics,4K Monitor,Online,5,368.9,1844.5,486.73,Corporate
ORD-001732,2022-09-24,North,USA,Furniture,Bookshelf,Online,1,118.18,118.18,28.25,Corporate
ORD-001733,2022-03-22,South,Argentina,Electronics,Smartphone X,Online,4,738.59,2954.36,835.51,Consumer
ORD-001734,2023-02-04,North,USA,Furniture,Bookshelf,Retail,1,131.34,131.34,41.76,Home Office
ORD-001735,2022-01-02,South,Brazil,Grocery,Breakfast Cereal,Online,11,5.41,59.51,16.18,Consumer
ORD-001736,2022-05-28,East,Japan,Electronics,Wireless Headphones,Online,1,146.24,146.24,57.25,Consumer
ORD-001737,2023-11-29,East,China,Electronics,Wireless Headphones,Retail,9,141.88,1276.92,424.07,Consumer
ORD-001738,2023-03-10,South,Brazil,Furniture,Bookshelf,Online,4,108.25,433.0,100.69,Corporate
ORD-001739,2022-01-01,East,India,Electronics,Smartphone X,Retail,6,727.88,4367.28,1060.2,Home Office
ORD-001740,2022-01-01,East,India,Clothing,Running Shoes,Online,2,105.72,211.44,69.03,Consumer
ORD-001741,2022-10-27,North,Canada,Grocery,Olive Oil Premium,Retail,3,16.21,48.63,15.94,Corporate
ORD-001742,2022-02-28,North,USA,Clothing,Running Shoes,Online,1,106.59,106.59,45.49,Corporate
ORD-001743,2022-01-25,East,China,Clothing,Running Shoes,Online,4,106.59,426.36,129.73,Corporate
ORD-001744,2022-06-09,East,China,Clothing,Women's Dress,Online,3,74.23,222.69,106.09,Home Office
ORD-001745,2022-07-28,South,Argentina,Electronics,Wireless Headphones,Online,1,158.23,158.23,65.49,Consumer
ORD-001746,2022-02-06,North,USA,Grocery,Breakfast Cereal,Online,5,6.36,31.8,8.45,Home Office
ORD-001747,2022-02-03,South,Brazil,Electronics,Wireless Headphones,Online,3,143.54,430.62,147.39,Corporate
ORD-001748,2023-05-01,North,USA,Clothing,Running Shoes,Online,1,105.22,105.22,39.83,Corporate
ORD-001749,2023-03-23,East,India,Grocery,Breakfast Cereal,Retail,11,5.7,62.7,14.19,Home Office
ORD-001750,2022-01-01,South,Brazil,Grocery,Breakfast Cereal,Online,11,5.85,64.35,16.68,Consumer
ORD-001751,2022-03-08,West,Germany,Electronics,4K Monitor,Retail,2,432.87,865.74,263.12,Corporate
ORD-001752,2022-01-15,West,Germany,Grocery,Olive Oil Premium,Retail,7,19.6,137.2,32.4,Home Office
ORD-001753,2023-10-01,East,China,Clothing,Running Shoes,Online,2,116.41,232.82,105.63,Home Office
ORD-001754,2022-08-07,South,Brazil,Clothing,Men's Jacket,Online,4,97.15,388.6,172.96,Consumer
ORD-001755,2023-02-23,North,USA,Electronics,Wireless Headphones,Online,5,158.37,791.85,292.18,Consumer
ORD-001756,2022-06-14,West,UK,Clothing,Women's Dress,Retail,6,84.3,505.8,252.87,Corporate
ORD-001757,2022-01-09,East,India,Clothing,Running Shoes,Retail,6,109.15,654.9,296.07,Corporate
ORD-001758,2023-02-12,South,Argentina,Clothing,Men's Jacket,Online,5,86.98,434.9,198.54,Home Office
ORD-001759,2022-01-24,West,Germany,Clothing,Women's Dress,Online,3,77.05,231.15,82.74,Consumer
ORD-001760,2022-02-25,South,Argentina,Electronics,Wireless Headphones,Retail,10,157.25,1572.5,450.87,Corporate
ORD-001761,2022-01-02,West,Germany,Electronics,Laptop Pro,Retail,9,1210.08,10890.72,2328.71,Corporate
